system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
2_Cl,Cl,qm0.9,-0.9000000000,4.900000,184.595060241157,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.000000,186.207730421139,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.100000,186.556980081100,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.200000,185.889111221643,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.300000,184.402016173865,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.400000,182.478578115494,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.500000,179.738354487154,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.600000,176.675083114305,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.700000,173.770772025197,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.800000,171.367359237270,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,5.900000,170.164431761677,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.000000,170.402131874395,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.100000,171.654221206188,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.200000,173.991001796316,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.300000,176.489275428950,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.400000,178.209168122061,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.500000,179.315883376596,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.600000,178.972291558955,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.700000,178.434927234994,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.800000,177.556073959086,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,6.900000,176.228720647732,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,7.000000,175.123059572675,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,7.100000,173.381756398472,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,7.200000,171.512045029801,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,7.300000,170.134334877085,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,7.400000,169.571881754943,100000,1.0,0,3355,3354,1118,20.667213
