K,Div,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,CL,Div,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,,Mg,Div,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2
,5.1,-19.50,-37.86,-57.31,-77.16,-99.63,-125.32,-153.14,-183.58,-214.03,-245.08,,,5.1,15.13,34.30,56.33,79.33,103.06,127.87,150.71,172.36,194.08,214.18,,,5.1,-56.37,-128.29,-199.53,-257.35,-314.53,-369.83,-401.22,-417.76,-425.69,-429.00
,5.2,-19.59,-39.55,-60.29,-81.89,-105.77,-133.39,-163.26,-194.49,-226.24,-258.50,,,5.2,16.74,36.12,58.31,80.49,101.99,124.64,144.88,164.93,183.82,201.26,,,5.2,-52.81,-118.53,-181.70,-234.20,-287.91,-337.57,-365.18,-380.83,-388.63,-393.16
,5.3,-19.68,-40.84,-62.01,-85.13,-110.29,-138.80,-169.86,-201.90,-233.78,-266.02,,,5.3,17.80,37.21,59.09,79.95,99.08,119.69,137.21,155.68,172.44,187.89,,,5.3,-48.96,-108.29,-163.93,-211.59,-261.14,-307.01,-333.42,-349.34,-358.92,-366.08
,5.4,-19.84,-41.22,-62.87,-87.35,-113.09,-141.97,-173.14,-204.42,-235.82,-266.96,,,5.4,19.00,38.22,58.88,78.73,95.42,113.94,129.12,145.39,161.36,175.39,,,5.4,-45.65,-98.60,-147.61,-191.44,-238.30,-280.78,-307.37,-325.34,-337.74,-347.87
,5.5,-19.03,-40.45,-62.58,-87.22,-112.85,-141.63,-172.16,-201.30,-231.13,-260.58,,,5.5,19.43,38.11,57.17,75.18,90.04,106.36,120.14,134.95,149.54,162.71,,,5.5,-42.92,-89.76,-133.81,-175.24,-219.31,-259.55,-288.01,-308.79,-324.18,-337.10
,5.6,-18.35,-39.96,-61.59,-85.88,-110.80,-138.44,-167.25,-194.07,-221.47,-247.95,,,5.6,19.06,37.02,54.47,70.35,83.52,97.83,110.75,124.62,138.39,151.66,,,5.6,-40.48,-82.97,-123.48,-163.06,-205.17,-244.44,-274.92,-298.82,-317.06,-333.42
,5.7,-17.45,-38.41,-59.21,-82.57,-106.66,-131.81,-158.64,-182.18,-206.42,-229.79,,,5.7,18.61,35.15,51.31,64.93,77.08,90.21,102.00,115.91,129.36,142.76,,,5.7,-38.76,-77.99,-116.27,-155.16,-196.17,-235.19,-268.14,-294.45,-314.67,-334.37
,5.8,-16.76,-36.52,-56.10,-78.03,-100.33,-123.58,-146.93,-167.44,-189.22,-209.45,,,5.8,17.46,32.83,47.30,59.85,71.17,83.49,95.23,108.97,122.98,137.09,,,5.8,-37.39,-75.10,-112.52,-150.78,-190.96,-230.23,-265.24,-293.71,-316.51,-339.24
,5.9,-16.00,-34.60,-52.72,-72.78,-93.77,-113.75,-134.35,-152.32,-171.26,-188.97,,,5.9,16.11,30.30,42.77,54.94,65.97,78.01,91.10,105.23,120.26,135.52,,,5.9,-37.41,-74.83,-112.88,-151.10,-190.10,-230.52,-266.95,-297.34,-322.58,-348.48
,6,-16.42,-33.38,-50.11,-68.06,-87.29,-104.91,-122.42,-137.86,-155.31,-170.37,,,6,14.76,27.63,39.66,51.66,63.29,75.89,90.66,105.88,122.28,139.19,,,6,-37.55,-75.15,-113.72,-152.04,-191.64,-232.80,-270.02,-302.22,-330.23,-358.91
